id,app_name,version,userid,date,rating,title,text,has_information_giving,has_information_seeking,has_feature_request,has_bug_report,sentiment_score
994,Stone Flood,3.5,Jill Schaben,2011-12-14,5,Addicting,So much fun! You will pass hours playing this and not even know it!,0,0,0,0,1
995,Stone Flood,3.5,ALphotography,2011-12-13,5,Addicting!!!,"Super fun, cant put it down!",0,0,0,0,1
996,Stone Flood,3.5,AnnieNee,2011-12-12,5,Awesome!!!!!!,Awesome game!,0,0,0,0,1
997,Stone Flood,3.4,Chrlise,2011-12-10,5,Great game to keep up my procrastination gene,One of the best games to date,0,0,0,0,1
998,Stone Flood,3.4,JayBee132,2011-12-07,5,Love it!,This game is so addicting.,0,0,0,0,1
999,Stone Flood,3.4,Sher106,2011-12-05,5,Wow!  Such fun!,Really great for waiting in lines or for a friend.,0,0,0,0,1
1000,Stone Flood,3.4,JonBoy!!,2011-12-04,5,Love It!,Love It!,0,0,0,0,1
1001,Stone Flood,3.4,K-Mickey,2011-12-04,5,Addicting!!,Love this game!,0,0,0,0,1
1002,Stone Flood,3.4,MelanyNightmaree,2011-12-03,5,Addicting,Lots of fun.,0,0,0,0,1
1003,Stone Flood,3.4,Mamagotgame,2011-12-03,5,Great fun,Play it all the time some easy some hard nice mix for a fun game.,0,0,0,0,1
1004,Stone Flood,3.4,Sarazeen Saif,2011-11-30,4,Wonderful!,"This is great! Really addictive. And the new themes are great, too. Great job!",0,0,0,0,1
1005,Stone Flood,3.4,i-Pad Girl,2011-11-28,4,StoneFlood is a fan favorite,Good strategy game.fun and addicting.,0,0,0,0,1
1006,Stone Flood,3.4,raghouse,2011-11-28,5,fun challenge,fun to play still learning,0,0,0,0,1
1007,Stone Flood,3.4,Jakejaida,2011-11-27,5,Stone flood,"Fun, recommend!",0,0,0,0,1
1008,Stone Flood,3.4,tfpcjp,2011-11-23,5,Amazing,Addicting,0,0,0,0,1
1009,Stone Flood,3.4,Randal Quarles,2011-11-22,5,Super,Great game.,0,0,0,0,1
1010,Stone Flood,3.4,Priscilla Rivas,2011-11-22,4,Fun and addicting,Fun and addicting game! Easy to lose track of time playing it and good for a quick distraction.,0,0,0,0,1
1011,Stone Flood,3.4,Marelys Salgado,2011-11-19,5,Amaaazing!,Best game ever.,0,0,0,0,1
1012,Stone Flood,3.4,streitth,2011-11-17,5,Great game,Love this game.,0,0,0,0,1
1013,Stone Flood,3.4,Othernana,2011-11-16,5,Great game,Love this game.  It fun.,0,0,0,0,1
1014,Stone Flood,3.4,El x SanChO xx,2011-11-15,5,Great,"This was a really fun app, very cool",0,0,0,0,1
1015,Stone Flood,3.4,Matt Brown,2011-11-15,5,Awesome,Awesome,0,0,0,0,1
1016,Stone Flood,3.4,PaigeVH,2011-11-12,5,Addicting!,Its so addicting and a great way to pass time.,0,0,0,0,1
1017,Stone Flood,3.4,Diana Kissman,2011-11-12,5,Addictive!,Addictive and challenging and I LOVE it!,0,0,0,0,1
1018,Stone Flood,3.4,SandyV353,2011-11-12,5,Addictive,ReaLly enjoying the game.  Showed my eight year old grandchild and she is also enjoying it.,0,0,0,0,1
1019,Stone Flood,3.4,uscanuk99,2011-11-11,4,Love it!,Love this game.  It is simple but simply addictive at the same time.,0,0,0,0,1
1020,Stone Flood,3.4,Jim.the.traveler,2011-11-11,4,Love it,"Great puzzle game. Cant beat the price, free!!",0,0,0,0,1
1021,Stone Flood,3.4,Deb2010q,2011-11-08,5,Love it,Lots of fun,0,0,0,0,1
1022,Stone Flood,3.4,Natidream21,2011-11-07,3,Its ok,After ingot to level eighty three it stops working it just freezes up,0,0,0,1,0
1023,Stone Flood,3.4,Carol Aldrich,2011-11-05,4,Great game,Just wish it had more levels,0,0,1,0,1
1024,Stone Flood,3.4,Louis lopez,2011-11-05,5,love it,this game is so much fun keeps my mind young,0,0,0,0,1
1025,Stone Flood,3.4,A voting fan,2011-11-05,3,Review,Ok,0,0,0,0,0
1026,Stone Flood,3.4,Adi.prad,2011-11-02,5,Great pastime,Not so challenging good game for time pass,0,0,0,0,0
1027,Stone Flood,3.4,Gcgghh,2011-11-02,5,Ms,Very additive enjoy this game greatly!,0,0,0,0,1
1028,Stone Flood,3.4,Gamejunky50,2011-10-31,5,Addictive,Very fun and addictive!  Hard to put down.,0,0,0,0,1
1029,Stone Flood,3.4,catsrmything,2011-10-30,2,Extremely boring,Not fun,0,0,0,0,-1
1030,Stone Flood,3.4,Spunkgurl,2011-10-30,4,Simple concept but intriguing,Great way to pass a few spare moments yet challenge yourself visually.,0,0,0,0,1
1031,Stone Flood,3.4,Dollyah27,2011-10-29,5,So addicting!!,"Love it, hard to put down",0,0,0,0,1
1032,Stone Flood,3.4,Tny tower,2011-10-28,5,Fun and easy,"Just a good time, no commitments, no paying for a free game.",0,0,0,0,1
1033,Stone Flood,3.4,Pkaysa,2011-10-27,5,Great game!,Great fun!,0,0,0,0,1
1034,Stone Flood,3.4,Guy Edwards,2011-10-25,5,Great game,Really like this. Played similar games before but this has lots of levels and different difficulties. Very addictive!,0,0,0,0,1
1035,Stone Flood,3.4,Madi miller,2011-10-23,5,Watch out! :),This game is so fun but watch put when u get to the 35 level it gets hard,0,0,0,0,1
1036,Stone Flood,3.4,Kitty0317,2011-10-23,4,Great fun!,Its lots of fun! I like it. Its a really great puzzle to figure out!,0,0,0,0,1
1037,Stone Flood,3.4,Weeksoftherapy,2011-10-20,5,Great way to pass the time,"Fun, addictive and so easy.",0,0,0,0,1
1038,Stone Flood,3.4,UV LV,2011-10-17,5,Great game!,Great game!,0,0,0,0,1
1039,Stone Flood,3.4,Leialoha55,2011-10-17,5,Very fun,Addicting,0,0,0,0,1
1040,Stone Flood,3.4,LoRider0324,2011-10-16,5,Love,I love this game! Nice way to pass time.,0,0,0,0,1
1041,Stone Flood,3.4,VJ DASARI,2011-10-14,4,Perfect pastime!,Perfect pastime!,0,0,0,0,1
1042,Stone Flood,3.3,Katienicolen,2011-10-11,5,Addicted to it!!!!,Fun to play.really enjoy it.,0,0,0,0,1
1043,Stone Flood,3.3,DocKJR,2011-10-09,5,Very Cool,This game is very addicting and they continually update.cool,0,0,0,0,1
1044,Stone Flood,3.3,Sofiecatinc,2011-10-08,5,Very Addictive,Very addictive and a good way to void ones mind. Easy to grasp the concept.,1,0,0,0,1
1045,Stone Flood,3.2,swillspingston,2011-10-02,5,<3 it,"Finally, a game worth downloading.Very fun and super addicting!",0,0,0,0,1
1046,Stone Flood,3.2,Flash214,2011-10-02,1,Problem with Update,Program locks up with default game choice on iPhone four with latest update. It is also necessary to start it up twice to run.,0,0,0,1,-1
1047,Stone Flood,3,2x2ajv,2011-09-26,2,Why change a five star game to a two star one,This was my favorite game. Now its just ok. Why did you change it. How can I downgrade back to the original,0,0,1,0,-1
1048,Stone Flood,3,1difhgcgh,2011-09-26,1,Downgraded - not upgraded,"The new colors in the game are atrocious.  If these were the original colors when I first saw the game, i would have never dowloaded it.   Plese bring back the bright colors.",0,0,1,0,-1
1049,Stone Flood,3,Caroled2,2011-09-26,2,Horrible update,Since the major update the game is almost in playable now. The colors are awful I am having a hard time seeing then and telling the difference between them. Make the colors less cartoonie and more vibrant again. Change isnt always better.,0,0,1,0,-1
1050,Stone Flood,3,Dragontater,2011-09-25,5,Fun game,Way to fill time,0,0,0,0,1
1051,Stone Flood,3,JimmmmyTt,2011-09-25,1,Miss bright colors,"If it isnt broken, dont fix it! New and improved often isnt. You had a five star game and now it is difficult to see and less enjoyable to play. I liked the way it was. Return the old skin. Remember, it is really our game not your game.  I will buy the ad free version and rate five stars when you restore the original look and feel. Thank you.",0,0,1,0,-1
1052,Stone Flood,3,JimmmmyTt,2011-09-24,1,Miss bright colors,I just downloaded the new update. I dont like it at all. I am so sorry I updated. It was great the way it was the colors were bright and easy to see these new colors are flat and impossible to see. Is there any way to get back the old version with the bright colors?,0,0,1,0,-1
1053,Stone Flood,2.0.5,CU-Buffs-XC-Fan,2011-09-21,4,"Fun game, challenging, but also quick.",I like because I can play it for 1 minute or for as long as I want too.,1,0,0,0,1
1054,Stone Flood,2.0.5,DoozlyDoodle,2011-09-20,5,Fun game,Good way to waste some time.,0,0,0,0,1
1055,Stone Flood,2.0.5,Tralalalalalalaaaaaaaaa,2011-09-19,5,Addicting,Great game for procrastinators and anyone looking for something fun to play.,0,0,0,0,1
1056,Stone Flood,2.0.5,Lgcs59,2011-09-19,5,A great game,A really fun and fast game to play.  Great for use of hands needed as well as using your periforal vision,0,0,0,0,1
1057,Stone Flood,2.0.5,Dawn Orem,2011-09-19,5,Awesome,This game is addicting,0,0,0,0,1
1058,Stone Flood,2.0.5,Amelieamaral,2011-09-18,5,;-),I like it!,0,0,0,0,1
1059,Stone Flood,2.0.5,MG 52,2011-09-17,5,Stone flood,Good.  I like it!,0,0,0,0,1
1060,Stone Flood,2.0.5,Deuce80,2011-09-16,5,Fun,Addicting and great with passing time!,0,0,0,0,1
1061,Stone Flood,2.0.5,Muther of 3,2011-09-16,3,Hi,Great time filler.,0,0,0,0,0
1062,Stone Flood,2.0.5,The L.A.W.,2011-09-15,5,Addicting!!!!,"I love this game!  I am on level ninety two and its taking me a while to get through it.  I am glad you get multiple chances on this game, too! This is awesome!",1,0,0,0,1
1063,Stone Flood,2.0.5,Kteac,2011-09-15,5,Super addicting,"Awesome game, simple, and addicting.",0,0,0,0,1
1064,Stone Flood,2.0.5,Okazwa,2011-09-12,5,Addicting,Love it,0,0,0,0,1
1065,Stone Flood,2.0.5,Bernita Day,2011-09-12,4,Stone Flood,Great way to pass the time away!,0,0,0,0,1
1066,Stone Flood,2.0.5,Jntpn,2011-09-11,5,Jtp,Enjoyable game.,0,0,0,0,1
1067,Stone Flood,2.0.5,Jillybear57,2011-09-11,5,Stone Flood,Very addicting but up to Level fourty seven already.,0,0,0,0,1
1068,Stone Flood,2.0.5,Britnchick,2011-09-09,5,Great,"Love it, absolutely addicted!",0,0,0,0,1
1069,Stone Flood,2.0.5,Lady bird 264,2011-09-09,4,Yes,Good game nice production lots of levels to enjoy!,0,0,0,0,1
1070,Stone Flood,2.0.5,Ajr328,2011-09-08,4,Ajr,Good game,0,0,0,0,1
1072,Stone Flood,2.0.5,Kiana611,2011-09-07,5,Stone flood,Great game it is addicting,0,0,0,0,1
1073,Stone Flood,2.0.5,qnvikki,2011-09-07,5,Like it,Great way to kill time,0,0,0,0,1
1074,Stone Flood,2.0.5,AWM1953,2011-09-07,4,Very Good!,Very good!,0,0,0,0,1
1075,Stone Flood,2.0.5,Peter Zelles,2011-09-07,5,Cool,Cool game,0,0,0,0,1
1076,Stone Flood,2.0.5,lshapp,2011-09-05,4,crazily addictive!,"I first thought this game was too easy, but found after 15 minutes i couldnt put it down!",0,0,0,0,1
1077,Stone Flood,2.0.5,Amey Dallas,2011-09-05,4,It started out fun...,A really neat game. I loved it at first. Now its become a little too challenging to progress through the levels and has stopped being as fun. I need to stop taKing it so seriously and go back to some of the easier levels.,0,0,0,0,1
1078,Stone Flood,2.0.5,SoDisappointed3333,2011-08-30,5,Good,Good!,0,0,0,0,1
1079,Stone Flood,2.0.4,Ralph Wheeler,2011-08-28,3,Free fun,Its satisfactory. Nothing elaborate by any standards though.,0,0,0,0,0
1080,Stone Flood,2.0.4,Vero-Rob<3,2011-08-28,5,Freaking awesome!!,Ifact LOVE this game its so fun I get sucked into it keeps me busy and tests my brain skills ,0,0,0,0,1
1081,Stone Flood,2.0.4,smplnfan,2011-08-28,5,Love it!,Its a great way to pass the time that doesnt require all of your attention.,0,0,0,0,1
1082,Stone Flood,2.0.4,Carl Yar,2011-08-27,4,Amazing,Yeah,0,0,0,0,1
1083,Stone Flood,2.0.4,Skipman910,2011-08-27,5,Awesome,A very assisting game. More fun than working.,0,0,0,0,1
1084,Stone Flood,2.0.4,alcazar84,2011-08-25,5,Not as easy as first seems,A very fun and addicting game.  No bugs.  It makes you have to plan your moves in advance.,0,0,0,0,1
1085,Stone Flood,2.0.4,Bootsiesmom,2011-08-23,3,Room for improvement,"This is a fun game and i enjoy it, but with 2 issues.  First, the limited number of scoring levels and the the lack of score tracking for random games is dissappointing.  Second, there appears to be a bug that leaves a white screen popping up every few seconds in a game, which can be extremely irritating.  Fix these two things and its five stars.",0,0,1,1,0
1086,Stone Flood,2.0.4,Dragnbby9,2011-08-22,4,Fun game,Much fun,0,0,0,0,1
1087,Stone Flood,2.0.4,MissClark,2011-08-22,5,Super fun,Fun fun fun,0,0,0,0,1
1088,Stone Flood,2.0.4,Marelys Salgado,2011-08-21,5,Amaaazing!,Best game ever.,0,0,0,0,1
1089,Stone Flood,2.0.4,Deejjune,2011-08-18,5,Love it!,Careful.its addictive!,0,0,0,0,1
1090,Stone Flood,2.0.4,Texgirl101,2011-08-18,5,Addictive!,Great!,0,0,0,0,1
1091,Stone Flood,2.0.4,Veen larg cha,2011-08-15,5,Clever,"This is a fun little game, well worth checking out.",0,0,0,0,1
1092,Stone Flood,2.0.4,Tony-kun777,2011-08-14,5,Great game!,Challenging but fun ,0,0,0,0,1
1093,Stone Flood,2.0.4,palmerisemo,2011-08-14,5,Great game!,No bugs-tons of fun,0,0,0,0,1
1094,Stone Flood,2.0.4,PhotoBugEm,2011-08-14,3,Fun for the road,Loads of fun for the road,0,0,0,0,1
1096,Stone Flood,2.0.4,Crystallk1,2011-08-11,5,Really great game,This game is unexpectedly addicting.Truly  is a great game,0,0,0,0,1
1097,Stone Flood,2.0.4,Janice Roberts,2011-08-10,5,"Fun, entertaining and thought provoking",Great game!,0,0,0,0,1
1098,Stone Flood,2.0.4,Dsnjax,2011-08-09,5,Great game,Challenging,0,0,0,0,1
1099,Stone Flood,2.0.4,~KC007~,2011-08-08,5,Awesome!!,Very addictive!,0,0,0,0,1
1100,Stone Flood,2.0.4,Gail Zettel,2011-08-05,5,Awesome,This is a very addictive game!,0,0,0,0,1
1101,Stone Flood,2.0.4,KatieAEM,2011-08-04,5,Stone Flood,Awesome,0,0,0,0,1
1102,Stone Flood,2.0.4,Hebrewhammer26,2011-08-02,5,Excellent,This game is excellent I love it.,0,0,0,0,1
1103,Stone Flood,2.0.4,amyinwa,2011-08-02,5,Mesmerizing,Fun game.,0,0,0,0,1
1104,Stone Flood,2.0.4,mishkalove,2011-08-01,4,Fun,Fun,0,0,0,0,1
1105,Stone Flood,2.0.4,Lenrek,2011-08-01,5,Huh?,Digital Crack. It keeps me up at night.,0,0,0,0,1
1106,Stone Flood,2.0.4,Mauikine,2011-08-01,5,Love it!,So! Addictive! Hard to break away! Love this game!,0,0,0,0,1
1107,Stone Flood,2.0.4,kitkatkt16,2011-08-01,5,Excellent!!!,I think this is the best game that I have gotten in a long time!  And it is the best free one I have ever gotten period!  There are so many free levels!!  Excellent!!,1,0,0,0,1
1108,Stone Flood,2.0.4,Baroness51,2011-07-31,3,Stoneflood,Pretty good game,0,0,0,0,0
1109,Stone Flood,2.0.4,Keri Countryman,2011-07-29,4,Funî•,I like playing this game.,0,0,0,0,1
1110,Stone Flood,2.0.4,Keinalem,2011-07-29,4,Better than most puzzle games,Better than most,0,0,0,0,1
1111,Stone Flood,2.0.4,î€¢î”¬,2011-07-29,5,amazing!!î€Ž,"this game is so addicting, and i cant get over it!! i actually think its better than flood it get it!! youll love it!! ",0,0,0,0,1
1112,Stone Flood,2.0.4,AGL77,2011-07-28,4,Addictive!,Good time killer,0,0,0,0,1
1113,Stone Flood,2.0.4,dei,2011-07-27,4,Cool,It is a ok game,0,0,0,0,1
1114,Stone Flood,2.0.4,Divine25,2011-07-26,5,Miss,Love the game.I am just a little color blind with blue and green but it is great,0,0,0,0,1
1115,Stone Flood,2.0.4,Gdgshhs,2011-07-26,5,Awesome,Pretty sweet game fun to play when your bored,0,0,0,0,1
1116,Stone Flood,2.0.4,Afj99,2011-07-24,5,Love it!,Challenging but relaxing. Best flood game out there in my opinion.,0,0,0,0,1
1117,Stone Flood,2.0.2,Rapunzle23574312579,2011-07-06,5,Review,It is fun and addictive game.,0,0,0,0,1
1118,Stone Flood,2.0.2,Momtonk,2011-07-05,5,Stone flood,Fun.  Relaxing.,0,0,0,0,1
1119,Stone Flood,2.0.2,Kili1100,2011-07-05,5,Love it,So many levels  great game,0,0,0,0,1
1120,Stone Flood,2.0.2,Texas_1967,2011-07-05,5,Fun Game,"Fun game, very addictive. Plays better on iPad than the iPhone, on the higher level the colors bleed together and squares are very small, but that could be just me. I find myself playing this for very periods at a time.",0,0,0,1,1
1122,Stone Flood,2.0.2,denizen5,2011-07-04,4,Compelling!,"I wish it would save my progress when I have progressed past level fourty. Its tedious to work my way back up and then try to beat my last score. Still, compelling, compulsive and challenging for a highly intuitive game.",0,0,0,0,1
1123,Stone Flood,2.0.2,Brenda Lim,2011-07-04,4,Its fun,"I like this game, you need to be alert and put much thought to minimize the number of turns.",0,0,0,0,1
1124,Stone Flood,2.0.2,Smallbeans,2011-07-03,5,So fun!,"Great way to pass the time, fun!",0,0,0,0,1
1125,Stone Flood,2.0.2,Melissa Herrera,2011-07-03,5,Fun game!,"Its cool to see how a different color can make you perceive things differently. Also, its a great puzzle game with a little strategy once you get to the tougher levels. Fun stuff!",0,0,0,0,1
1126,Stone Flood,2.0.2,Games 8,2011-07-02,4,Nam,Love it,0,0,0,0,1
1127,Stone Flood,2.0.2,Yileria,2011-07-02,5,Engaging,A pleasurable way to pass time and to stop for a second and pay attention. Especially to see if you can beat your own score!,0,0,0,0,1
1128,Stone Flood,2.0.2,Kkkkkk22,2011-07-01,3,Its ok,It is easy but when u get to level three it is kinda hard but I do like this game! DOWNLOAD IT!,0,0,0,0,0
1129,Stone Flood,2.0.2,FranGemma,2011-06-29,5,Great Game while waiting!,"I love this game it is simple, and helps you to relax, when in a long line or waiting on a friend who is always late.",0,0,0,0,1
1130,Stone Flood,2.0.2,psling,2011-06-29,5,Addicting,Mindless in just the right way,0,0,0,0,1
1131,Stone Flood,2.0.2,Hunter Dotson,2011-06-28,5,Stone flood,Freaking amazing game!,0,0,0,0,1
1132,Stone Flood,2.0.2,Midlothien,2011-06-27,4,One major problem,The only issue I have is that if I ever play and earlier level than where I have progressed it will erase everything i have accomplished after the level just played. I didnt know that until my wife played at level 1 when I was over level 100 and had to start all over.,0,0,0,1,1
1133,Stone Flood,2.0.2,Misster G,2011-06-25,5,Wonderful,Wonderful and challenging game. Not to mention insanely addicting.,0,0,0,0,1
1134,Stone Flood,2.0.2,AbsFlame,2011-06-24,5,Fun game,Makes you think and reason.,0,0,0,0,1
1135,Stone Flood,2.0.2,Cmealyaz,2011-06-23,5,Love it!,Best way to pass the time!,0,0,0,0,1
1136,Stone Flood,2.0.2,Nikijohnston95,2011-06-22,5,Amazingly addictive,"Great game, fun for hours",0,0,0,0,1
1137,Stone Flood,2.0.2,MiniZoo,2011-06-22,5,Awesome!,Awesome and addicting!,0,0,0,0,1
1138,Stone Flood,2.0.2,Crystalmelly,2011-06-22,5,Love it!,"Great game, very addictive!",0,0,0,0,1
1139,Stone Flood,2.0.2,Smooth5239,2011-06-21,5,Im Hooked,I play this game every chance I get!,0,0,0,0,1
1140,Stone Flood,2.0.2,Helmsk,2011-06-20,5,Awesome!,I love this game and its free!,0,0,0,0,1
1141,Stone Flood,2.0.2,Urtut,2011-06-20,5,Love it,Great game,0,0,0,0,1
1142,Stone Flood,2.0.2,shellca,2011-06-19,5,Totally addicting,I cant stop playing this game.  Love it.,0,0,0,0,1
